stamp,measured_d,measured_theta,true_d,true_theta,err_d,err_theta,color
19.932,9.146007127839825,0.002356410155998351,9.005650664460935,0.0002001374798853517,0.14035646337888963,0.0021562726761129997,cyan
19.966,9.47265023954839,0.002356410155998351,9.035844470257164,0.00020106362287511653,0.43680576929122594,0.0021553465331232346,cyan
19.998,9.47265023954839,0.002356410155998351,9.069586995893568,0.00020147484062008427,0.40306324365482205,0.002154935315378267,cyan
20.032,9.47265023954839,0.002356410155998351,9.09267187863556,0.00020142534113709321,0.37997836091282977,0.002154984814861258,cyan
20.066,9.47265023954839,0.002356410155998351,9.122857429628395,0.00020089885483457539,0.34979280991999495,0.002155511301163776,cyan
20.098,9.146007127839825,0.002356410155998351,9.154816081317241,0.00019966696971192126,-0.008808953477416281,0.00215674318628643,cyan
20.132,9.47265023954839,0.002356410155998351,9.177896052731855,0.0001984177477417838,0.29475418681653487,0.0021579924082565675,cyan
20.164,9.47265023954839,0.002356410155998351,9.204526026338549,0.0001968044590004508,0.26812421320984114,0.0021596056969979006,cyan
20.198,9.47265023954839,0.002356410155998351,9.236481615523589,0.00019472295745320318,0.23616862402480088,0.002161687198545148,cyan
20.234,9.47265023954839,0.002356410155998351,9.277315159754645,0.00019190072504861382,0.19533507979374498,0.0021645094309497375,cyan
20.264,9.47266181118763,0.002827689884355678,9.305723042501436,0.0001906455455181663,0.16693876868619384,0.0026370443388375117,cyan
20.298000000000002,9.47265023954839,0.002356410155998351,9.328805998473278,0.0001901123763952684,0.1438442410751115,0.002166297779603083,cyan
20.332,9.47265023954839,0.002356410155998351,9.358994296818336,0.00019009391590941462,0.11365594273005364,0.0021663162400889363,cyan
20.364,9.47265023954839,0.002356410155998351,9.387409908861047,0.00019071037874814713,0.08524033068734305,0.002165699777250204,cyan
20.398,9.47265023954839,0.002356410155998351,9.422933515879988,0.00019220622197972686,0.04971672366840174,0.002164203934018624,cyan
20.432,9.823489137309442,0.002356410155998351,9.444249775114155,0.00019340816666949174,0.3792393621952872,0.0021630019893288596,cyan
20.464,9.823489137309442,0.002356410155998351,9.478002615898326,0.00019568653271088987,0.34548652141111624,0.0021607236232874614,cyan
20.498,9.823489137309442,0.002356410155998351,9.50820369614508,0.0001981754454119426,0.3152854411643631,0.0021582347105864085,cyan
20.532,9.47266181118763,0.002827689884355678,9.540180885791537,0.00020144872925571914,-0.06751907460390782,0.002626241155099959,cyan
20.564,9.823489137309442,0.002356410155998351,9.570380889532538,0.00020400963034279137,0.253108247776904,0.00215240052565556,cyan
20.598,9.823501137527913,0.002827689884355678,9.598802889618847,0.00020572302238607427,0.22469824790906578,0.0026219668619696036,cyan
20.632,9.823489137309442,0.002356410155998351,9.630774875568873,0.00020698300142579085,0.19271426174056927,0.0021494271545725602,cyan
20.666,9.823489137309442,0.002356410155998351,9.660967682027897,0.00020753849047546965,0.1625214552815457,0.0021488716655228817,cyan
20.698,9.823501137527913,0.002827689884355678,9.68938177110083,0.00020757463199123926,0.13411936642708255,0.002620115252364439,cyan
20.732,9.823501137527913,0.002827689884355678,9.71956896583199,0.00020725666298432993,0.10393217169592361,0.002620433221371348,cyan
20.764,9.823489137309442,0.002356410155998351,9.742651525826497,0.00020674639360367174,0.080837611482945,0.0021496637623946795,cyan
20.798000000000002,10.201315642590574,0.002356410155998351,9.769283569934919,0.00020580348505076058,0.43203207265565524,0.0021506066709475907,cyan
20.832,9.823501137527913,0.002827689884355678,9.797689693139777,0.00020439909756503588,0.025811444388136096,0.002623290786790642,cyan
20.864,10.201315642590574,0.002356410155998351,9.833196264100344,0.00020235984882344273,0.36811937849022947,0.0021540503071749086,cyan
20.898,10.201328104355907,0.002827689884355678,9.868703322226898,0.0001999036164548998,0.3326247821290096,0.0026277862679007784,cyan
20.932,10.201315642590574,0.002356410155998351,9.895334477299363,0.00019826364409457488,0.305981165291211,0.0021581465119037764,cyan
20.966,10.201315642590574,0.002356410155998351,9.927294215085793,0.0001970361015287048,0.2740214275047812,0.002159374054469646,cyan
20.998,10.201328104355907,0.002827689884355678,9.950377753398435,0.00019675464471231115,0.2509503509574724,0.002630935239643367,cyan
21.032,10.201328104355907,0.002827689884355678,9.991222515441878,0.0001972042482144552,0.21010558891402908,0.0026304856361412227,cyan
21.064,10.609381228530145,0.002827689884355678,10.008983039453009,0.00019772679354128402,0.6003981890771364,0.002629963090814394,cyan
21.098,10.201297516359276,0.0014138477683994684,10.048060170443737,0.0001994772175471695,0.15323734591553873,0.0012143705508522989,cyan
21.132,10.201315642590574,0.002356410155998351,10.074706098128408,0.00020105792474742,0.1266095444621662,0.0021553522312509313,cyan
21.164,10.609368268294196,0.002356410155998351,10.104906459898471,0.00020311617144042635,0.5044618083957246,0.002153293984557925,cyan
21.2,10.201328104355907,0.002827689884355678,10.135107247313522,0.00020573804903988404,0.066220857042385,0.002621951835315794,cyan
21.232,10.609381228530145,0.002827689884355678,10.158201439268394,0.00020813573009569145,0.45117978926175084,0.002619554154259987,cyan
21.264,10.201328104355907,0.002827689884355678,10.179519045130851,0.0002100527520452972,0.02180905922505616,0.002617637132310381,cyan
21.298000000000002,10.609381228530145,0.002827689884355678,10.213270464920258,0.0002122631799160704,0.3961107636098866,0.002615426704439608,cyan
21.332,10.201328104355907,0.002827689884355678,10.247019047835337,0.00021364039682631754,-0.045690943479430146,0.0026140494875293604,cyan
21.364,10.609640429924466,0.007540383543804179,10.273660027281124,0.00021421355328873177,0.33598040264334195,0.007326169990515447,cyan
21.398,10.609381228530145,0.002827689884355678,10.31095345283018,0.00021432451147690798,0.2984277756999649,0.0026133653728787703,cyan
21.432,10.609381228530145,0.002827689884355678,10.346466973175557,0.00021388971073346924,0.26291425535458757,0.002613800173622209,cyan
21.464,10.609381228530145,0.002827689884355678,10.373099825723319,0.00021317716898852006,0.23628140280682608,0.002614512715367158,cyan
21.498,10.609381228530145,0.002827689884355678,10.401506393129798,0.0002119696071999998,0.20787483540034657,0.0026157202771556784,cyan
21.532,11.051438779718902,0.002827689884355678,10.429911852739504,0.00021039031992636,0.6215269269793975,0.002617299564429318,cyan
21.564,10.609381228530145,0.002827689884355678,10.454766136811983,0.00020886542687564223,0.15461509171816168,0.0026188244574800357,cyan
21.598,11.051438779718902,0.002827689884355678,10.483171511453865,0.00020684090845015502,0.5682672682650374,0.002620848975905523,cyan
21.632,10.609381228530145,0.002827689884355678,10.513352978232735,0.0002049049606822692,0.09602825029740991,0.002622784923673409,cyan
21.664,11.051438779718902,0.002827689884355678,10.538209968293625,0.00020380881052766943,0.513228811425277,0.0026238810738280086,cyan
21.698,11.051438779718902,0.002827689884355678,10.57372295922114,0.00020323774584315524,0.47771582049776207,0.002624452138512523,cyan
21.734,11.051438779718902,0.002827689884355678,10.603912537357743,0.00020357841910630873,0.44752624236115857,0.0026241114652493696,cyan
21.764,11.051438779718902,0.002827689884355678,10.637657836285737,0.00020469000340235782,0.4137809434331654,0.0026229998809533203,cyan
21.798000000000002,11.051438779718902,0.002827689884355678,10.664301752514035,0.00020601233259881453,0.38713702720486687,0.0026216775517568635,cyan
21.832,10.60935766445301,0.0018851293808978522,10.689171408087232,0.00020753438391213558,-0.07981374363422233,0.0016775949969857168,cyan
21.864,11.051438779718902,0.002827689884355678,10.722925011769894,0.00020992078675075178,0.32851376794900844,0.002617769097604926,cyan
21.898,11.531971976250226,-0.0037702453634741763,10.756679008829416,0.00021311493158601393,0.7752929674208104,-0.00398336029506019,cyan
21.932,11.051571326710732,-0.005655334549978796,10.7797737304151,0.00021548313307416127,0.2717975962956327,-0.005870817683052957,cyan
21.964,11.051571326710732,-0.005655334549978796,10.813526298048025,0.00021827798472006234,0.23804502866270738,-0.005873612534698858,cyan
21.998,11.051571326710732,-0.005655334549978796,10.841947593330524,0.00021981974558404215,0.20962373338020868,-0.005875154295562838,cyan
22.034,11.532018079592692,-0.004712794143556895,10.868590287298453,0.00022074765351134132,0.6634277922942395,-0.0049335417970682366,cyan
22.064,11.532074427872066,-0.005655334549978796,10.89523073248967,0.00022119343870862694,0.6368436953823959,-0.005876527988687423,cyan
22.098,11.532074427872066,-0.005655334549978796,10.923644676136538,0.00022118973927705862,0.6084297517355282,-0.005876524289255855,cyan
22.132,11.532074427872066,-0.005655334549978796,10.955607381549015,0.00022078155173127907,0.5764670463230512,-0.005876116101710075,cyan
22.164,11.051438779718902,0.002827689884355678,10.987567269570048,0.00022000952515791917,0.06387151014885362,0.002607680359197759,cyan
22.198,11.051571326710732,-0.005655334549978796,11.014198745192841,0.00021897941201549486,0.037372581517891135,-0.005874313961994291,cyan
22.232,11.532074427872066,-0.005655334549978796,11.044379773014713,0.00021743637065461512,0.4876946548573535,-0.005872770920633411,cyan
22.264,11.051571326710732,-0.005655334549978796,11.076335730389761,0.0002155384751392212,-0.0247644036790291,-0.005870873025118017,cyan
22.3,11.532074427872066,-0.005655334549978796,11.115397254219982,0.0002129574391137928,0.4166771736520847,-0.0058682919890925885,cyan
22.332,11.532074427872066,-0.005655334549978796,11.136851743566409,0.00021144984545844647,0.3952226843056579,-0.005866784395437242,cyan
22.364,11.532074427872066,-0.005655334549978796,11.16417167279696,0.0002088597574154339,0.3679027550751055,-0.0058641943073942295,cyan
22.4,11.532074427872066,-0.005655334549978796,11.198028270016662,0.00020628793061583367,0.33404615785540415,-0.0058616224805946296,cyan
22.432,11.532074427872066,-0.005655334549978796,11.231205969056209,0.0002066489237567598,0.30086845881585766,-0.005861983473735555,cyan
22.464,12.05625962913898,-0.005655334549978796,11.261068573570704,0.00020894184177554302,0.7951910555682762,-0.005864276391754339,cyan
22.498,11.532074427872066,-0.005655334549978796,11.303086246716937,0.00021359759193405244,0.2289881811551293,-0.005868932141912848,cyan
22.532,11.532074427872066,-0.005655334549978796,11.335091537762823,0.00021663715667890525,0.1969828901092434,-0.005871971706657701,cyan
22.564,12.05625962913898,-0.005655334549978796,11.369089107695363,0.00021015817046081967,0.6871705214436172,-0.005865492720439615,cyan
22.598,11.532074427872066,-0.005655334549978796,11.399091944795197,0.00019597653002971152,0.13298248307686933,-0.005851311080008507,cyan
22.632,12.05625962913898,-0.005655334549978796,11.437109389533296,0.00020954542982422287,0.619150239605684,-0.005864879979803018,cyan
22.664,11.531936117967549,0.002827689884355678,11.467127082468123,0.00024300542929546416,0.06480903549942596,0.0025846844550602138,cyan
22.698,12.05625962913898,-0.005655334549978796,11.501136299603886,0.00026218023582823285,0.5551233295350944,-0.005917514785807028,cyan
22.732,11.531936117967549,0.002827689884355678,11.531136270721355,0.0002515385468691607,0.0007998472461938633,0.0025761513374865175,cyan
22.764,12.05625962913898,-0.005655334549978796,11.563136346693387,0.00023048265924217973,0.4931232824455929,-0.005885817209220975,cyan
22.798000000000002,12.05625962913898,-0.005655334549978796,11.593137897604871,0.00021662063049813915,0.46312173153410896,-0.0058719551804769345,cyan
22.832,12.05625962913898,-0.005655334549978796,11.631135570191063,0.00021182987820445482,0.42512405894791705,-0.00586716442818325,cyan
22.864,12.05625962913898,-0.005655334549978796,11.665128743294288,0.00021674494448911208,0.39113088584469224,-0.005872079494467908,cyan
22.898,12.05625962913898,-0.005655334549978796,11.695120798614347,0.00022490632552641982,0.3611388305246326,-0.005880240875505215,cyan
22.934,12.05625962913898,-0.005655334549978796,11.729110722026546,0.00023320911229577138,0.3271489071124343,-0.005888543662274567,cyan
22.964,12.05625962913898,-0.005655334549978796,11.761100261368684,0.00023551330246308699,0.29515936777029594,-0.005890847852441883,cyan
22.998,12.056115032420621,0.002827689884355678,11.795088882982327,0.00023079958966301336,0.26102614943829394,0.0025968902946926645,cyan
23.032,12.05607218861546,0.0009425655278507174,11.82907790344496,0.0002221367607412177,0.22699428517050002,0.0007204287671094997,cyan
23.064,12.056115032420621,0.002827689884355678,11.865068268155309,0.00021438935600675267,0.19104676426531242,0.002613300528348925,cyan
23.1,12.05625962913898,-0.005655334549978796,11.891062964369404,0.00021202118190265164,0.16519666476957617,-0.005867355731881447,cyan
23.132,12.63036723052655,-0.005655334549978796,11.935057680736394,0.000214333353565014,0.6953095497901565,-0.0058696679035438095,cyan
23.164,12.63036723052655,-0.005655334549978796,11.961057178492382,0.0002178589181492448,0.6693100520341684,-0.00587319346812804,cyan
23.198,12.05607218861546,0.0009425655278507174,11.999060003643764,0.00022283924227632575,0.057012184971695135,0.0007197262855743916,cyan
23.232,12.630305515744375,-0.004712794143556895,12.029064979106042,0.0002251762195593836,0.6012405366383327,-0.004937970363116278,cyan
23.264,12.63036723052655,-0.005655334549978796,12.05907150368289,0.0002256484960436132,0.57129572684366,-0.005880983046022409,cyan
23.298000000000002,12.630305515744375,-0.004712794143556895,12.105083418163987,0.00022541411020789506,0.5252220975803876,-0.00493820825376479,cyan
23.332,12.63036723052655,-0.005655334549978796,12.135090768449654,0.0002269008235779086,0.49527646207689635,-0.005882235373556704,cyan
23.364,12.63036723052655,-0.005655334549978796,12.16309740746454,0.00022902111898556813,0.4672698230620096,-0.005884355668964364,cyan
23.398,12.63036723052655,-0.005655334549978796,12.19310349846968,0.0002315887016806265,0.43726373205686997,-0.005886923251659422,cyan
23.432,12.63036723052655,-0.005655334549978796,12.227108441616023,0.00023433301583703452,0.40325878891052724,-0.00588966756581583,cyan
23.464,12.63036723052655,-0.005655334549978796,12.259110443951853,0.00023613176215660236,0.37125678657469763,-0.005891466312135398,cyan
23.498,12.63036723052655,-0.005655334549978796,12.297109450495409,0.00023674637620459214,0.3332577800311416,-0.005892080926183388,cyan
23.532,12.63036723052655,-0.005655334549978796,12.32710606742809,0.00023619745487073657,0.3032611630984601,-0.005891532004849532,cyan
23.564,12.63036723052655,-0.005655334549978796,12.361099653601652,0.0002347921515468694,0.2692675769248982,-0.005890126701525665,cyan
23.598,13.261885592052879,-0.005655334549978796,12.39109207594637,0.00023327257247575856,0.8707935161065095,-0.005888607122454554,cyan
23.634,12.63036723052655,-0.005655334549978796,12.42908041974854,0.00023149130104596318,0.2012868107780097,-0.0058868258510247585,cyan
23.664,13.261885592052879,-0.005655334549978796,12.461069544428831,0.0002300800218269868,0.800816047624048,-0.005885414571805783,cyan
23.698,12.630305515744375,-0.004712794143556895,12.487060681525936,0.00022885370832557994,0.14324483421843937,-0.004941647851882475,cyan
23.732,13.261885592052879,-0.005655334549978796,12.529047034937008,0.00022683051598678723,0.7328385571158709,-0.005882165065965583,cyan
23.764,12.630305515744375,-0.004712794143556895,12.56303780317222,0.00022549483416449737,0.06726771257215525,-0.0049382889777213924,cyan
23.798000000000002,13.261820791531594,-0.004712794143556895,12.605030061449998,0.00022455195839746206,0.656790730081596,-0.004937346101954357,cyan
23.832,13.261820791531594,-0.004712794143556895,12.631027812365323,0.00022445573004153995,0.6307929791662712,-0.004937249873598434,cyan
23.864,13.261820791531594,-0.004712794143556895,12.66902787125641,0.00022505270057331605,0.5927929202751834,-0.004937846844130211,cyan
23.898,13.261820791531594,-0.004712794143556895,12.701031180975535,0.00022621242239669157,0.5607896105560588,-0.004939006565953586,cyan
23.932,12.630305515744375,-0.004712794143556895,12.727036001724425,0.00022755355901555582,-0.09673048598004996,-0.004940347702572451,cyan
23.964,13.261820791531594,-0.004712794143556895,12.765044991163277,0.00022997508788060643,0.4967758003683169,-0.004942769231437502,cyan
23.998,13.959712142802823,0.002827689884355678,12.793052553770513,0.00023206616147156248,1.1666595890323102,0.0025956237228841154,cyan
24.032,13.261820791531594,-0.004712794143556895,12.839064358165766,0.00023626299645078196,0.42275643336582824,-0.004949057140007677,cyan
24.064,13.261820791531594,-0.004712794143556895,12.865070442278476,0.00023832454159198127,0.3967503492531179,-0.004951118685148876,cyan
24.098,13.261820791531594,-0.004712794143556895,12.901077131910085,0.00024023827381314814,0.3607436596215088,-0.004953032417370043,cyan
24.132,13.959811359506944,-0.004712794143556895,12.927080154785132,0.00024106058844534147,1.0327312047218111,-0.004953854732002236,cyan
24.164,13.261820791531594,-0.004712794143556895,12.95908162123859,0.0002416349789307931,0.30273917029300357,-0.004954429122487688,cyan
24.198,13.261820791531594,-0.004712794143556895,13.001079561594315,0.0002417103038299656,0.26074122993727933,-0.00495450444738686,cyan
24.232,13.959811359506944,-0.004712794143556895,13.04107357019661,0.00024130774425853643,0.9187377893103328,-0.004954101887815431,cyan
24.264,13.959811359506944,-0.004712794143556895,13.06706786535471,0.0002408026165761163,0.8927434941522332,-0.0049535967601330114,cyan
24.3,13.261820791531594,-0.004712794143556895,13.101058475777796,0.00023972573911858913,0.1607623157537983,-0.004952519882675484,cyan
24.332,13.959811359506944,-0.004712794143556895,13.12904960827607,0.00023852825697450998,0.8307617512308738,-0.004951322400531405,cyan
24.366,13.959755550197643,-0.0037702453634741763,13.163038199713768,0.00023684849002825079,0.7967173504838758,-0.004007093853502427,cyan
24.398,13.959811359506944,-0.004712794143556895,13.197027220271769,0.00023472841859701807,0.7627841392351744,-0.004947522562153913,cyan
24.432,13.959811359506944,-0.004712794143556895,13.237015508516961,0.00023256858988095897,0.7227958509899821,-0.004945362733437854,cyan
24.464,13.959811359506944,-0.004712794143556895,13.27100787140459,0.0002314731068233311,0.6888034881023533,-0.004944267250380226,cyan
24.498,13.959811359506944,-0.004712794143556895,13.293004062280744,0.00023132820050616857,0.6668072972261996,-0.004944122344063063,cyan
24.532,13.959811359506944,-0.004712794143556895,13.333000548395765,0.00023178367986220055,0.626810811111179,-0.004944577823419095,cyan
24.564,13.959755550197643,-0.0037702453634741763,13.36700116509683,0.00023270969656604649,0.5927543851008128,-0.004002955060040223,cyan
24.598,13.959755550197643,-0.0037702453634741763,13.391003510985762,0.0002335753153239001,0.5687520392118817,-0.004003820678798077,cyan
24.632,13.959918326726125,0.006126601089770536,13.42901038296358,0.00023526999319223774,0.5309079437625446,0.005891331096578299,cyan
24.664,14.735251706291868,0.002827689884355678,13.461018034513007,0.00023699870959909642,1.2742336717788607,0.0025906911747565816,cyan
24.698,14.735218978406955,0.0018851293808978522,13.491025736995205,0.0002390889642949833,1.2441932414117503,0.001646040416602869,cyan
24.732,13.959755550197643,-0.0037702453634741763,13.535036652017185,0.00024276413752898486,0.4247188981804584,-0.004013009501003161,cyan
24.764,14.735218978406955,0.0018851293808978522,13.565043242332361,0.00024522359507839366,1.1701757360745937,0.0016399057858194586,cyan
24.798000000000002,13.959755550197643,-0.0037702453634741763,13.595048699198475,0.00024701963246652003,0.364706850999168,-0.004017264995940697,cyan
24.832,13.959712142802823,0.002827689884355678,13.633052819973132,0.0002483320535581769,0.32665932282969123,0.002579357830797501,cyan
24.866,14.735218978406955,0.0018851293808978522,13.671053249178764,0.0002488681997980625,1.0641657292281916,0.0016362611810997896,cyan
24.898,14.735218978406955,0.0018851293808978522,13.697051419077852,0.0002488574537734865,1.0381675593291035,0.0016362719271243657,cyan
24.932,14.735218978406955,0.0018851293808978522,13.731046515328748,0.0002484243080341061,1.0041724630782074,0.001636705072863746,cyan
24.966,14.735251706291868,-0.002827689884355678,13.763039554077931,0.0002477280299463123,0.9722121522139364,-0.0030754179143019904,cyan
24.998,13.959755550197643,-0.0037702453634741763,13.791031862104864,0.00024689941190858994,0.16872368809277916,-0.004017144775382766,cyan
25.032,14.735218978406955,0.0018851293808978522,13.823021769998746,0.00024557779691104954,0.9121972084082088,0.0016395515839868027,cyan
25.064,13.959755550197643,-0.0037702453634741763,13.86500741296307,0.00024344308714523084,0.0947481372345731,-0.004013688450619407,cyan
25.098,14.735297525208622,-0.0037702453634741763,13.898996260624404,0.0002413487623617962,0.8363012645842183,-0.004011594125835972,cyan
25.132,13.959755550197643,-0.0037702453634741763,13.942983378044481,0.0002391560338486547,0.0167721721531624,-0.004009401397322831,cyan
25.164,14.735218978406955,0.0018851293808978522,13.962978758850479,0.00023852404354846767,0.7722402195564761,0.0016466053373493845,cyan
25.198,14.735297525208622,-0.0037702453634741763,14.00497230651022,0.00023806151988273243,0.7303252186984022,-0.004008306883356909,cyan
25.232,14.735297525208622,-0.0037702453634741763,14.036970773422127,0.00023848451271626687,0.698326751786496,-0.004008729876190443,cyan
25.264,14.735297525208622,-0.0037702453634741763,14.0729726304452,0.00023963172309243936,0.6623248947634224,-0.004009877086566615,cyan
25.298000000000002,14.735297525208622,-0.0037702453634741763,14.096975870285956,0.00024072731252363267,0.6383216549226667,-0.004010972675997809,cyan
25.332,14.735722979774907,0.008482888782475311,14.12898233869898,0.00024253336740771972,0.6067406410759268,0.008240355415067591,cyan
25.364,14.735297525208622,-0.0037702453634741763,14.158989898019163,0.00024446166275097255,0.5763076271894594,-0.004014707026225149,cyan
25.398,14.735722979774907,0.008482888782475311,14.196999892699752,0.00024751227444850805,0.5387230870751551,0.008235376508026804,cyan
25.432,14.735297525208622,-0.0037702453634741763,14.23300899763513,0.00025064647044483303,0.5022885275734925,-0.004020891833919009,cyan
25.464,14.735251706291868,0.002827689884355678,14.2670165029571,0.0002529747996489303,0.46823520333476765,0.0025747150847067477,cyan
25.498,14.735297525208622,-0.0037702453634741763,14.2950212051766,0.0002543724676590918,0.440276320032023,-0.004024617831133268,cyan
25.532,14.735251706291868,0.002827689884355678,14.333024531618056,0.0002555143744291885,0.4022271746738113,0.0025721755099264894,cyan
25.564,15.602031218426683,-0.002827689884355678,14.367024448733535,0.00025590340873454884,1.2350067696931486,-0.003083593293090227,cyan
25.598,15.602079732573836,-0.0037702453634741763,14.391022617281422,0.0002559550979702725,1.211057115292414,-0.004026200461444449,cyan
25.632,14.735251706291868,0.002827689884355678,14.42501759198897,0.00025565176043201436,0.31023411430289727,0.002572038123923664,cyan
25.664,14.735297525208622,-0.0037702453634741763,14.459010060206058,0.00025486547523035085,0.2762874650025644,-0.004025110838704527,cyan
25.7,15.602079732573836,-0.0037702453634741763,14.493000450011724,0.00025372810139463286,1.1090792825621119,-0.004023973464868809,cyan
25.732,14.735251706291868,0.002827689884355678,14.538985364269378,0.0002516068592595281,0.19626634202248994,0.00257608302509615,cyan
25.764,15.602079732573836,-0.0037702453634741763,14.562977460018121,0.0002501810643123942,1.0391022725557146,-0.004020426427786571,cyan
25.798000000000002,14.735251706291868,0.002827689884355678,14.604964135846927,0.0002477952779453327,0.13028757044494021,0.0025798946064103452,cyan
25.832,15.602079732573836,-0.0037702453634741763,14.630957050507817,0.00024674260326390903,0.971122682066019,-0.004016987966738085,cyan
25.864,15.602079732573836,-0.0037702453634741763,14.670948716384098,0.00024582891262876837,0.9311310161897381,-0.004016074276102945,cyan
25.898,14.735251706291868,0.002827689884355678,14.69894527613267,0.00024575060266260156,0.03630643015919688,0.0025819392816930765,cyan
25.932,14.735251706291868,0.002827689884355678,14.736944073002196,0.00024634804273520466,-0.0016923667103281304,0.0025813418416204734,cyan
25.964,14.735251706291868,0.002827689884355678,14.760945449513747,0.0002470935742671252,-0.025693743221879117,0.002580596310088553,cyan
25.998,15.602079732573836,-0.0037702453634741763,14.792949910048847,0.00024846151692842233,0.809129822524989,-0.004018706880402598,cyan
26.034,15.602079732573836,-0.0037702453634741763,14.828957325158909,0.0002504952000771264,0.7731224074149274,-0.004020740563551303,cyan
26.064,15.602079732573836,-0.0037702453634741763,14.860965272359246,0.0002526549394811631,0.7411144602145896,-0.004022900302955339,cyan
26.098,15.602031218426683,0.002827689884355678,14.89897495203239,0.00025568092547117554,0.7030562663942934,0.0025720089588845024,cyan
26.132,15.602079732573836,-0.0037702453634741763,14.93498323235596,0.000258769203389232,0.6670965002178768,-0.004029014566863409,cyan
26.166,15.602031218426683,0.002827689884355678,14.972990821751461,0.0002610827199897789,0.6290403966752223,0.002566607164365899,cyan
26.198,15.602079732573836,-0.0037702453634741763,15.010995794969396,0.0002625367514859856,0.5910839376044397,-0.0040327821149601616,cyan
26.234,15.602079732573836,-0.0037702453634741763,15.040997124679743,0.00026322471597067755,0.5610826078940931,-0.004033470079444854,cyan
26.264,15.602079732573836,-0.0037702453634741763,15.062996577655328,0.0002634613703491461,0.539083154918508,-0.004033706733823322,cyan
26.298000000000002,15.602031218426683,0.002827689884355678,15.094993600762924,0.00026345942317947943,0.5070376176637588,0.0025642304611761986,cyan
26.332,15.602079732573836,-0.0037702453634741763,15.124988549827611,0.0002631785583994529,0.477091182746225,-0.004033423921873629,cyan
26.364,15.602079732573836,-0.0037702453634741763,15.16297942637861,0.0002622592009888253,0.43910030619522544,-0.004032504564463002,cyan
26.398,15.602031218426683,0.002827689884355678,15.202967190539113,0.00026061699113879086,0.39906402788757056,0.0025670728932168873,cyan
26.432,15.602079732573836,-0.0037702453634741763,15.230957734146171,0.00025921098009913245,0.3711219984276646,-0.0040294563435733085,cyan
26.464,16.57715816957835,-0.002827689884355678,15.26294673734097,0.0002573715481514086,1.3142114322373804,-0.0030850614325070866,cyan
26.498,15.601968842872967,0.0,15.302934032952852,0.0002548862926390154,0.29903480992011566,-0.0002548862926390154,cyan
26.532,16.577209715859702,-0.0037702453634741763,15.334925505819967,0.00025347034193680396,1.2422842100397347,-0.00402371570541098,cyan
26.564,15.602079732573836,-0.0037702453634741763,15.364919221585405,0.00025278671273599117,0.23716051098843138,-0.004023032076210168,cyan
26.598,16.577209715859702,-0.0037702453634741763,15.398915113274498,0.00025277370219758163,1.1782946025852041,-0.004023019065671758,cyan
26.632,16.577209715859702,-0.0037702453634741763,15.430914290709596,0.00025344297716362746,1.1462954251501056,-0.004023688340637804,cyan
26.664,16.577209715859702,-0.0037702453634741763,15.468916978092734,0.00025486877191147484,1.108292737766968,-0.004025114135385651,cyan
26.698,15.602031218426683,0.002827689884355678,15.498922047399098,0.00025634652648500995,0.10310917102758488,0.0025713433578706682,cyan
26.732,16.577209715859702,-0.0037702453634741763,15.52892884522389,0.00025813260422917364,1.0482808706358124,-0.00402837796770335,cyan
26.764,15.602031218426683,0.002827689884355678,15.554935611375447,0.0002599254252057356,0.0470956070512365,0.0025677644591499426,cyan
26.798000000000002,16.577209715859702,-0.0037702453634741763,15.596946379584265,0.0002635563622143427,0.9802633362754367,-0.004033801725688519,cyan
26.832,16.577209715859702,-0.0037702453634741763,15.628954264124733,0.0002661606263934702,0.9482554517349691,-0.004036405989867646,cyan
26.864,16.577209715859702,-0.0037702453634741763,15.664961643350347,0.00026844744369913353,0.9122480725093549,-0.00403869280717331,cyan
26.9,15.602031218426683,0.002827689884355678,15.688965204252753,0.00026949625970742476,-0.08693398582606982,0.0025581936246482535,cyan
26.934,16.577209715859702,-0.0037702453634741763,15.734968027796306,0.0002706944122920354,0.842241688063396,-0.004040939775766212,cyan
26.964,16.577209715859702,-0.0037702453634741763,15.760967260841264,0.00027098638819523146,0.816242455018438,-0.0040412317516694074,cyan
26.998,16.577209715859702,-0.0037702453634741763,15.788964526279727,0.00027094684988135235,0.7882451895799747,-0.004041192213355528,cyan
27.032,16.577209715859702,-0.0037702453634741763,15.82295869280546,0.00027048124856076836,0.7542510230542412,-0.004040726612034945,cyan
27.064,16.57715816957835,0.002827689884355678,15.854951019398968,0.00026970614901927563,0.7222071501793828,0.0025579837353364027,cyan
27.098,16.577209715859702,-0.0037702453634741763,15.900937067595308,0.00026785017805570444,0.6762726482643941,-0.004038095541529881,cyan
27.134,16.57715816957835,0.002827689884355678,15.936924935693247,0.0002660010573597554,0.6402332338851036,0.0025616888269959226,cyan
27.164,16.577209715859702,-0.0037702453634741763,15.974912633816748,0.0002637858455051983,0.6022970820429538,-0.004034031208979374,cyan
27.2,17.68230204755024,-0.002827689884355678,15.992907010305991,0.00026279264743916605,1.6893950372442497,-0.003090482531794844,cyan
27.232,16.577209715859702,-0.0037702453634741763,16.03089721071792,0.00026112343078665563,0.5463125051417812,-0.004031368794260832,cyan
27.264,17.682357030250348,-0.0037702453634741763,16.068890168637942,0.00026077827274555013,1.6134668616124053,-0.004031023636219726,cyan
27.298000000000002,17.682357030250348,-0.0037702453634741763,16.10488680970138,0.00026132297880175767,1.5774702205489675,-0.004031568342275934,cyan
